time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2015-07-17 20:00:00,26.22,709.51,395.07,74.15,0,0,0
2015-07-17 21:00:00,26.31,509.69,395.2,75.15,0,0,0
2015-07-17 22:00:00,26.59,451.11,397.44,75.79,0,0,0
2015-07-17 23:00:00,26.34,264.89,390.4,78,0,0,0
2015-07-18 00:00:00,25.49,61.19,398.71,82.82,0,0,0
2015-07-18 01:00:00,24.87,11.46,407.47,85.79,0,0,0
2015-07-18 02:00:00,23.82,0,399.05,90.2,0,0,0
2015-07-18 03:00:00,23.59,0,407.16,91.29,0,0,0
2015-07-18 04:00:00,23.11,0,399.73,93,0,0,0
2015-07-18 05:00:00,22.85,0,413.19,95.1,0,0,0
2015-07-18 06:00:00,22.59,0,398.87,95.74,0,0,0
2015-07-18 07:00:00,22.05,0,383.74,96.5,0,0,0
2015-07-18 08:00:00,21.56,0,379.57,97.14,0,0,0
2015-07-18 09:00:00,21.19,0,379.38,97.29,0,0,0
2015-07-18 10:00:00,20.9,0,375.06,97.43,0,0,0
2015-07-18 11:00:00,21.13,14.52,383.17,95.9,0,0,0
2015-07-18 12:00:00,23.06,59.99,407.76,86.66,0,0,0
2015-07-18 13:00:00,23.86,189.58,404.56,82.08,0,0,0
2015-07-18 14:00:00,23.96,126.03,410.7,84.35,0,0,0
2015-07-18 15:00:00,24.05,156.03,412.21,85.31,0,0,0
2015-07-18 16:00:00,24.55,202.08,412.48,83.84,0,0,0
2015-07-18 17:00:00,25.95,599.55,400.77,76.9,0,0,0
2015-07-18 18:00:00,28.36,915.7,394.23,64.41,0,0,0
2015-07-18 19:00:00,29.34,762.34,404.04,58.96,0,0,0
2015-07-18 20:00:00,26.39,489.37,417.51,80.58,0,0,0
2015-07-18 21:00:00,25.62,586.48,409.3,92.68,0,0,0
2015-07-18 22:00:00,25.83,390.37,402.83,90.93,0,0,0
2015-07-18 23:00:00,25.52,190.04,398.33,89.55,0,0,0
2015-07-19 00:00:00,24.88,49.37,395.09,89.98,0,0,0
2015-07-19 01:00:00,23.92,3.27,392.39,92.79,0,0,0
2015-07-19 02:00:00,23.33,0,399.33,95.82,0,0,0
2015-07-19 03:00:00,22.84,0,388.87,96.88,0,0,0
2015-07-19 04:00:00,22.89,0,390.98,95.42,0,0,0
2015-07-19 05:00:00,23.1,0,389.56,94,0,0,0
2015-07-19 06:00:00,24.23,0,389.99,83.7,0,0,0
2015-07-19 07:00:00,23.63,0,386.6,87.3,0,0,0
2015-07-19 08:00:00,23.1,0,388.78,89.55,0,0,0
2015-07-19 09:00:00,24.4,0,397.34,81.19,0,0,0
2015-07-19 10:00:00,24.14,0,387.14,82.09,0,0,0
2015-07-19 11:00:00,23.91,8.96,385.71,83.58,0,0,0
2015-07-19 12:00:00,23.27,61.48,386.85,89.01,0,0,0
2015-07-19 13:00:00,25.53,376.81,403.2,79.7,0,0,0
2015-07-19 14:00:00,26.35,339.3,403.08,78.08,0,0,0
2015-07-19 15:00:00,26.98,706.39,392.88,75.6,0,0,0
2015-07-19 16:00:00,27.76,883.68,399.95,68.58,0,0,0
2015-07-19 17:00:00,28.27,694.27,407.88,64.66,0,0,0
2015-07-19 18:00:00,28.99,905.6,396.38,61.11,0,0,0
2015-07-19 19:00:00,30,923.88,391.77,54.39,0,0,0
2015-07-19 20:00:00,30.69,844.68,390.38,50.59,0,0,0
2015-07-19 21:00:00,30.62,705.84,392.56,54.19,0,0,0
2015-07-19 22:00:00,30.73,512.26,401.3,57.66,0,0,0
2015-07-19 23:00:00,29.53,276.85,397.43,63.54,0,0,0
2015-07-20 00:00:00,26.93,53.85,400.74,78.23,0,0,0
2015-07-20 01:00:00,25.96,5.91,400.68,79.7,0,0,0
2015-07-20 02:00:00,25.69,0,399.57,78.58,0,0,0
2015-07-20 03:00:00,25.56,0,397.27,80.21,0,0,0
2015-07-20 04:00:00,25.38,0,387.66,81.35,0,0,0
2015-07-20 05:00:00,24.28,0,386.85,87.63,0,0,0
2015-07-20 06:00:00,24.74,0,399.27,81.68,0,0,0
2015-07-20 07:00:00,25.3,0,413.04,78.06,0,0,0
2015-07-20 08:00:00,24.69,0,388.28,81.15,0,0,0
2015-07-20 09:00:00,22.73,0,384.05,91.14,0,0,0
2015-07-20 10:00:00,24.1,0.03,401.45,82.98,0,0,0
2015-07-20 11:00:00,24.33,16.23,409.26,81.08,0,0,0
2015-07-20 12:00:00,24.51,59.15,410.21,78.77,0,0,0
2015-07-20 13:00:00,24.71,263.15,387.32,78.52,0,0,0
2015-07-20 14:00:00,25.49,334.48,387.87,76.49,0,0,0
2015-07-20 15:00:00,26.56,524.96,401.82,72.41,0,0,0
2015-07-20 16:00:00,27.72,829.1,397.01,63.3,0,0,0
2015-07-20 17:00:00,27.92,729.5,402.68,61.59,0,0,0
2015-07-20 18:00:00,28.44,780.53,395.61,60.08,0,0,0
2015-07-20 19:00:00,29.17,874.83,388.33,54.69,0,0,0
2015-07-20 20:00:00,29.45,698.82,389.35,56.36,0,0,0
2015-07-20 21:00:00,28.01,501.11,386.45,71.64,0,0,0
2015-07-20 22:00:00,28.16,449.86,388.8,69.99,0,0,0
2015-07-20 23:00:00,26.9,159.99,397.51,77.43,0,0,0
2015-07-21 00:00:00,26,74.11,397.42,81.28,0,0,0
2015-07-21 01:00:00,24.98,5.61,389.64,84.79,0,0,0
2015-07-21 02:00:00,23.71,0,386.22,89.58,0,0,0
2015-07-21 03:00:00,23.04,0,390.36,91.23,0,0,0
2015-07-21 04:00:00,22.69,0,384.92,92.03,0,0,0
2015-07-21 05:00:00,22.52,0.01,382.94,86.66,0,0,0
2015-07-21 06:00:00,24.91,0,410.17,76.64,0,0,0
2015-07-21 07:00:00,24.41,0,417.43,76.41,0,0,0
2015-07-21 08:00:00,23.9,0,397.34,77.89,0,0,0
2015-07-21 09:00:00,23.14,0,383.06,82.03,0,0,0
2015-07-21 10:00:00,22.86,0,388.69,84.37,0,0,0
2015-07-21 11:00:00,22.94,9.45,398.86,84.42,0,0,0
2015-07-21 12:00:00,23.23,70.71,404.1,84.09,0,0,0
2015-07-21 13:00:00,23.64,82.38,409.81,81.41,0,0,0
2015-07-21 14:00:00,24.4,197.09,406.57,72.84,0,0,0
2015-07-21 15:00:00,24.67,386.93,407.31,70.88,0,0,0
2015-07-21 16:00:00,25.5,541.85,406.15,71.02,0,0,0
2015-07-21 17:00:00,26.23,551.01,420.86,69.91,0,0,0
2015-07-21 18:00:00,26.22,374.17,426.58,70.64,0,0,0
2015-07-21 19:00:00,27.44,778.39,404.71,65.54,0,0,0
2015-07-21 20:00:00,27.87,478.52,413.13,62.19,0,0,0
2015-07-21 21:00:00,27.33,268.82,422.86,64.1,0,0,0
2015-07-21 22:00:00,25.61,203.75,423.84,76.14,0,0,0
2015-07-21 23:00:00,25.75,149.41,407.91,73.96,0,0,0
2015-07-22 00:00:00,25.05,37.59,395.07,76.12,2,0,0
